model,experiment,ph,patient,metric,calculation,0
ar,DEC_8_2023,30,ohio_591,P_EGA_A+B,std,0.0017870829219732
ar,DEC_8_2023,30,ohio_591,P_EGA_B,mean,0.1106352087114337
ar,DEC_8_2023,30,ohio_591,P_EGA_B,std,0.0046845054968861
ar,DEC_8_2023,30,ohio_591,P_EGA_C,mean,0.0002177858439201
ar,DEC_8_2023,30,ohio_591,P_EGA_C,std,0.0001778213969352
ar,DEC_8_2023,30,ohio_591,P_EGA_D,mean,0.0311433756805807
ar,DEC_8_2023,30,ohio_591,P_EGA_D,std,0.0019533392445842
ar,DEC_8_2023,30,ohio_591,P_EGA_E,mean,0.0010889292196007
ar,DEC_8_2023,30,ohio_591,P_EGA_E,std,0.0
ar,DEC_8_2023,30,ohio_591,RMSE,mean,23.58453070064269
ar,DEC_8_2023,30,ohio_591,RMSE,std,0.0825018153772979
ar,DEC_8_2023,30,ohio_591,R_EGA_A,mean,0.5712522686025409
ar,DEC_8_2023,30,ohio_591,R_EGA_A,std,0.0131162618146722
ar,DEC_8_2023,30,ohio_591,R_EGA_A+B,mean,0.8004355716878404
ar,DEC_8_2023,30,ohio_591,R_EGA_A+B,std,0.0088536486030702
ar,DEC_8_2023,30,ohio_591,R_EGA_B,mean,0.2291833030852994
ar,DEC_8_2023,30,ohio_591,R_EGA_B,std,0.004953530921011
ar,DEC_8_2023,30,ohio_591,R_EGA_lC,mean,0.0499455535390199
ar,DEC_8_2023,30,ohio_591,R_EGA_lC,std,0.0040718123157546
ar,DEC_8_2023,30,ohio_591,R_EGA_lD,mean,0.0325226860254083
ar,DEC_8_2023,30,ohio_591,R_EGA_lD,std,0.0016807022726374
ar,DEC_8_2023,30,ohio_591,R_EGA_lE,mean,0.0189473684210526
ar,DEC_8_2023,30,ohio_591,R_EGA_lE,std,0.001403925924197
ar,DEC_8_2023,30,ohio_591,R_EGA_uC,mean,0.0538656987295825
ar,DEC_8_2023,30,ohio_591,R_EGA_uC,std,0.0044312863773595
ar,DEC_8_2023,30,ohio_591,R_EGA_uD,mean,0.0218511796733212
ar,DEC_8_2023,30,ohio_591,R_EGA_uD,std,0.0008711433756805
ar,DEC_8_2023,30,ohio_591,R_EGA_uE,mean,0.0224319419237749
ar,DEC_8_2023,30,ohio_591,R_EGA_uE,std,0.0013464418868233
ar,DEC_8_2023,30,ohio_591,TG,mean,5.0
ar,DEC_8_2023,30,ohio_591,TG,std,0.0
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP,mean,0.7888089528377298
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP,std,0.0038051575492923
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP_eu,mean,0.8537517053206003
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP_eu,std,0.0045370502451066
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP_hyper,mean,0.7462097611630323
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP_hyper,std,0.0025094591845471
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP_hypo,mean,0.0465753424657534
ar,DEC_8_2023,60,ohio_559,CG_EGA_AP_hypo,std,0.0139699164755966
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE,mean,0.1370903277378097
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE,std,0.0031773951901441
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE_eu,mean,0.1092769440654843
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE_eu,std,0.0037461201139825
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE_hyper,mean,0.1877466251298027
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE_hyper,std,0.0028927078457287
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE_hypo,mean,0.0273972602739726
ar,DEC_8_2023,60,ohio_559,CG_EGA_BE_hypo,std,0.0
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP,mean,0.0741007194244604
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP,std,0.0011472981690173
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP_eu,mean,0.0369713506139154
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP_eu,std,0.0015792410508581
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP_hyper,mean,0.0660436137071651
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP_hyper,std,0.0008307372793354
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP_hypo,mean,0.926027397260274
ar,DEC_8_2023,60,ohio_559,CG_EGA_EP_hypo,std,0.0139699164755966
ar,DEC_8_2023,60,ohio_559,MAPE,mean,19.098168381079372
ar,DEC_8_2023,60,ohio_559,MAPE,std,0.2049363721583051
ar,DEC_8_2023,60,ohio_559,MASE,mean,0.93971346043149
ar,DEC_8_2023,60,ohio_559,MASE,std,0.0093780186225507
ar,DEC_8_2023,60,ohio_559,P_EGA_A,mean,0.7107913669064748
ar,DEC_8_2023,60,ohio_559,P_EGA_A,std,0.0045822256268477
ar,DEC_8_2023,60,ohio_559,P_EGA_A+B,mean,0.966027178257394
ar,DEC_8_2023,60,ohio_559,P_EGA_A+B,std,0.0002527799888223
ar,DEC_8_2023,60,ohio_559,P_EGA_B,mean,0.2552358113509193
ar,DEC_8_2023,60,ohio_559,P_EGA_B,std,0.0044405897401538
ar,DEC_8_2023,60,ohio_559,P_EGA_C,mean,0.0013589128697042
ar,DEC_8_2023,60,ohio_559,P_EGA_C,std,0.0001958025373927
ar,DEC_8_2023,60,ohio_559,P_EGA_D,mean,0.0322941646682653
ar,DEC_8_2023,60,ohio_559,P_EGA_D,std,0.0003916050747854
ar,DEC_8_2023,60,ohio_559,P_EGA_E,mean,0.0003197442046362
ar,DEC_8_2023,60,ohio_559,P_EGA_E,std,0.0001598721023181
ar,DEC_8_2023,60,ohio_559,RMSE,mean,36.57718090670984
ar,DEC_8_2023,60,ohio_559,RMSE,std,0.2916278719789146
ar,DEC_8_2023,60,ohio_559,R_EGA_A,mean,0.5895283772981614
ar,DEC_8_2023,60,ohio_559,R_EGA_A,std,0.0053023577783459
ar,DEC_8_2023,60,ohio_559,R_EGA_A+B,mean,0.81982414068745
ar,DEC_8_2023,60,ohio_559,R_EGA_A+B,std,0.0035784219481373
ar,DEC_8_2023,60,ohio_559,R_EGA_B,mean,0.2302957633892886
ar,DEC_8_2023,60,ohio_559,R_EGA_B,std,0.0019807372811133
ar,DEC_8_2023,60,ohio_559,R_EGA_lC,mean,0.0486810551558753
ar,DEC_8_2023,60,ohio_559,R_EGA_lC,std,0.0017766675276493
ar,DEC_8_2023,60,ohio_559,R_EGA_lD,mean,0.0250999200639488
ar,DEC_8_2023,60,ohio_559,R_EGA_lD,std,0.0014164704353852
ar,DEC_8_2023,60,ohio_559,R_EGA_lE,mean,0.0180655475619504
ar,DEC_8_2023,60,ohio_559,R_EGA_lE,std,0.0005874076121782
ar,DEC_8_2023,60,ohio_559,R_EGA_uC,mean,0.0540367705835331
ar,DEC_8_2023,60,ohio_559,R_EGA_uC,std,0.0024560018378476
ar,DEC_8_2023,60,ohio_559,R_EGA_uD,mean,0.0104716227018385
ar,DEC_8_2023,60,ohio_559,R_EGA_uD,std,0.0013231770869102
ar,DEC_8_2023,60,ohio_559,R_EGA_uE,mean,0.0238209432454036
ar,DEC_8_2023,60,ohio_559,R_EGA_uE,std,0.0004075954846996
ar,DEC_8_2023,60,ohio_559,TG,mean,13.0
ar,DEC_8_2023,60,ohio_559,TG,std,2.449489742783178
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP,mean,0.8144972720187063
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP,std,0.0254622191602125
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP_eu,mean,0.8403350515463917
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP_eu,std,0.0238503043533822
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP_hyper,mean,0.7885542168674698
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP_hyper,std,0.0292415261872635
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP_hypo,mean,0.0222222222222222
ar,DEC_8_2023,60,ohio_563,CG_EGA_AP_hypo,std,0.0444444444444444
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE,mean,0.1347622759158223
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE,std,0.0217867962909795
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE_eu,mean,0.123840206185567
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE_eu,std,0.0201476508569
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE_hyper,mean,0.1542168674698795
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE_hyper,std,0.0248103725854576
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE_hypo,mean,0.0
ar,DEC_8_2023,60,ohio_563,CG_EGA_BE_hypo,std,0.0
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP,mean,0.0507404520654715
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP,std,0.0036839601864681
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP_eu,mean,0.0358247422680412
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP_eu,std,0.0037482060753219
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP_hyper,mean,0.0572289156626506
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP_hyper,std,0.0045790177714824
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP_hypo,mean,0.977777777777778
ar,DEC_8_2023,60,ohio_563,CG_EGA_EP_hypo,std,0.0444444444444444
ar,DEC_8_2023,60,ohio_563,MAPE,mean,13.964522918989086
ar,DEC_8_2023,60,ohio_563,MAPE,std,0.0862934411671602
ar,DEC_8_2023,60,ohio_563,MASE,mean,0.8670625141733155
ar,DEC_8_2023,60,ohio_563,MASE,std,0.0045728931548771
ar,DEC_8_2023,60,ohio_563,P_EGA_A,mean,0.8188620420888542
ar,DEC_8_2023,60,ohio_563,P_EGA_A,std,0.002457347275204
ar,DEC_8_2023,60,ohio_563,P_EGA_A+B,mean,0.9865939204988308
ar,DEC_8_2023,60,ohio_563,P_EGA_A+B,std,0.0005286305520752
ar,DEC_8_2023,60,ohio_563,P_EGA_B,mean,0.1677318784099766
ar,DEC_8_2023,60,ohio_563,P_EGA_B,std,0.0028382137889373
ar,DEC_8_2023,60,ohio_563,P_EGA_C,mean,7.79423226812159e-05
ar,DEC_8_2023,60,ohio_563,P_EGA_C,std,0.0001558846453624
ar,DEC_8_2023,60,ohio_563,P_EGA_D,mean,0.0132501948558067
ar,DEC_8_2023,60,ohio_563,P_EGA_D,std,0.0004269076831684
ar,DEC_8_2023,60,ohio_563,P_EGA_E,mean,7.79423226812159e-05
ar,DEC_8_2023,60,ohio_563,P_EGA_E,std,0.0001558846453624
ar,DEC_8_2023,60,ohio_563,RMSE,mean,30.07238493307008
ar,DEC_8_2023,60,ohio_563,RMSE,std,0.1829513782662073
ar,DEC_8_2023,60,ohio_563,R_EGA_A,mean,0.5426344505066252
ar,DEC_8_2023,60,ohio_563,R_EGA_A,std,0.0246174382321157
ar,DEC_8_2023,60,ohio_563,R_EGA_A+B,mean,0.8239282930631333
ar,DEC_8_2023,60,ohio_563,R_EGA_A+B,std,0.0261431145300004
ar,DEC_8_2023,60,ohio_563,R_EGA_B,mean,0.2812938425565082
ar,DEC_8_2023,60,ohio_563,R_EGA_B,std,0.0031698674057151
ar,DEC_8_2023,60,ohio_563,R_EGA_lC,mean,0.0477786438035853
ar,DEC_8_2023,60,ohio_563,R_EGA_lC,std,0.0121014084535276
ar,DEC_8_2023,60,ohio_563,R_EGA_lD,mean,0.0186282151208105
ar,DEC_8_2023,60,ohio_563,R_EGA_lD,std,0.0006235385814497
ar,DEC_8_2023,60,ohio_563,R_EGA_lE,mean,0.0160561184723304
ar,DEC_8_2023,60,ohio_563,R_EGA_lE,std,0.0019313346365337
ar,DEC_8_2023,60,ohio_563,R_EGA_uC,mean,0.0572876071706936
ar,DEC_8_2023,60,ohio_563,R_EGA_uC,std,0.0122966211212847
ar,DEC_8_2023,60,ohio_563,R_EGA_uD,mean,0.0138737334372564
ar,DEC_8_2023,60,ohio_563,R_EGA_uD,std,0.0011717300372854
ar,DEC_8_2023,60,ohio_563,R_EGA_uE,mean,0.0224473889321901
ar,DEC_8_2023,60,ohio_563,R_EGA_uE,std,0.0015313236714254
ar,DEC_8_2023,60,ohio_563,TG,mean,5.0
ar,DEC_8_2023,60,ohio_563,TG,std,0.0
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP,mean,0.8563071297989031
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP,std,0.0096071165776467
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP_eu,mean,0.9088452088452088
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP_eu,std,0.0069233429010345
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP_hyper,mean,0.838848167539267
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP_hyper,std,0.0109492951599328
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP_hypo,mean,0.0
ar,DEC_8_2023,60,ohio_570,CG_EGA_AP_hypo,std,0.0
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE,mean,0.1157586837294332
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE,std,0.008617102233478
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE_eu,mean,0.0759213759213759
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE_eu,std,0.005235202887632
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE_hyper,mean,0.1334031413612565
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE_hyper,std,0.0102991093662297
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE_hypo,mean,0.0
ar,DEC_8_2023,60,ohio_570,CG_EGA_BE_hypo,std,0.0
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP,mean,0.0279341864716636
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP,std,0.0009973076195236
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP_eu,mean,0.0152334152334152
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP_eu,std,0.0018386522785129
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP_hyper,mean,0.0277486910994764
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP_hyper,std,0.0006622571016059
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP_hypo,mean,1.0
ar,DEC_8_2023,60,ohio_570,CG_EGA_EP_hypo,std,0.0
ar,DEC_8_2023,60,ohio_570,MAPE,mean,11.33475287454328
ar,DEC_8_2023,60,ohio_570,MAPE,std,0.112113183049063
ar,DEC_8_2023,60,ohio_570,MASE,mean,0.9041894354058094
ar,DEC_8_2023,60,ohio_570,MASE,std,0.0070473087012081
ar,DEC_8_2023,60,ohio_570,P_EGA_A,mean,0.8736380255941498
ar,DEC_8_2023,60,ohio_570,P_EGA_A,std,0.0017701964807181
ar,DEC_8_2023,60,ohio_570,P_EGA_A+B,mean,0.9948811700182816
ar,DEC_8_2023,60,ohio_570,P_EGA_A+B,std,0.0
ar,DEC_8_2023,60,ohio_570,P_EGA_B,mean,0.1212431444241316
ar,DEC_8_2023,60,ohio_570,P_EGA_B,std,0.0017701964807181
ar,DEC_8_2023,60,ohio_570,P_EGA_C,mean,0.0
ar,DEC_8_2023,60,ohio_570,P_EGA_C,std,0.0
ar,DEC_8_2023,60,ohio_570,P_EGA_D,mean,0.0051188299817184
ar,DEC_8_2023,60,ohio_570,P_EGA_D,std,0.0
ar,DEC_8_2023,60,ohio_570,P_EGA_E,mean,0.0
ar,DEC_8_2023,60,ohio_570,P_EGA_E,std,0.0
ar,DEC_8_2023,60,ohio_570,RMSE,mean,29.98392394118373
ar,DEC_8_2023,60,ohio_570,RMSE,std,0.1260237508036828
ar,DEC_8_2023,60,ohio_570,R_EGA_A,mean,0.6264716636197442
ar,DEC_8_2023,60,ohio_570,R_EGA_A,std,0.0125525874962368
ar,DEC_8_2023,60,ohio_570,R_EGA_A+B,mean,0.8614259597806215
ar,DEC_8_2023,60,ohio_570,R_EGA_A+B,std,0.0096071165776468
ar,DEC_8_2023,60,ohio_570,R_EGA_B,mean,0.2349542961608775
ar,DEC_8_2023,60,ohio_570,R_EGA_B,std,0.0031925235762988
ar,DEC_8_2023,60,ohio_570,R_EGA_lC,mean,0.0389031078610603
ar,DEC_8_2023,60,ohio_570,R_EGA_lC,std,0.0045172783068315
ar,DEC_8_2023,60,ohio_570,R_EGA_lD,mean,0.0183546617915904
ar,DEC_8_2023,60,ohio_570,R_EGA_lD,std,0.0005850091407678
ar,DEC_8_2023,60,ohio_570,R_EGA_lE,mean,0.0081901279707495
ar,DEC_8_2023,60,ohio_570,R_EGA_lE,std,0.000547225943221
ar,DEC_8_2023,60,ohio_570,R_EGA_uC,mean,0.0480438756855575
ar,DEC_8_2023,60,ohio_570,R_EGA_uC,std,0.0040885296522104
ar,DEC_8_2023,60,ohio_570,R_EGA_uD,mean,0.0104570383912248
ar,DEC_8_2023,60,ohio_570,R_EGA_uD,std,0.0004959656294789
ar,DEC_8_2023,60,ohio_570,R_EGA_uE,mean,0.0146252285191956
ar,DEC_8_2023,60,ohio_570,R_EGA_uE,std,0.000462490334211
ar,DEC_8_2023,60,ohio_570,TG,mean,5.0
ar,DEC_8_2023,60,ohio_570,TG,std,0.0
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP,mean,0.7943388910430399
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP,std,0.0056860186986656
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP_eu,mean,0.8733698964046314
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP_eu,std,0.0051043002050876
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP_hyper,mean,0.7456821026282853
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP_hyper,std,0.009803832804789
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP_hypo,mean,0.1410071942446043
ar,DEC_8_2023,60,ohio_575,CG_EGA_AP_hypo,std,0.0107673593863998
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE,mean,0.1032183016673129
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE,std,0.0054967181532902
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE_eu,mean,0.0925045703839122
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE_eu,std,0.0041222509507099
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE_hyper,mean,0.1361702127659574
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE_hyper,std,0.0074423372952783
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE_hypo,mean,0.0402877697841726
ar,DEC_8_2023,60,ohio_575,CG_EGA_BE_hypo,std,0.0148138563179669
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP,mean,0.1024428072896471
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP,std,0.0002901634266594
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP_eu,mean,0.0341255332114564
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP_eu,std,0.0011562258355277
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP_hyper,mean,0.1181476846057572
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP_hyper,std,0.0025771289464297
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP_hypo,mean,0.8187050359712231
ar,DEC_8_2023,60,ohio_575,CG_EGA_EP_hypo,std,0.0238171875643839
ar,DEC_8_2023,60,ohio_575,MAPE,mean,21.142273299603108
ar,DEC_8_2023,60,ohio_575,MAPE,std,0.3227631718133343
ar,DEC_8_2023,60,ohio_575,MASE,mean,0.9875424203747216
ar,DEC_8_2023,60,ohio_575,MASE,std,0.0058301378391117
ar,DEC_8_2023,60,ohio_575,P_EGA_A,mean,0.6432725862737495
ar,DEC_8_2023,60,ohio_575,P_EGA_A,std,0.0107203508031733
ar,DEC_8_2023,60,ohio_575,P_EGA_A+B,mean,0.9435440093059329
ar,DEC_8_2023,60,ohio_575,P_EGA_A+B,std,0.0012647930539201
ar,DEC_8_2023,60,ohio_575,P_EGA_B,mean,0.300271423032183
ar,DEC_8_2023,60,ohio_575,P_EGA_B,std,0.00969398991361
ar,DEC_8_2023,60,ohio_575,P_EGA_C,mean,0.0
ar,DEC_8_2023,60,ohio_575,P_EGA_C,std,0.0
ar,DEC_8_2023,60,ohio_575,P_EGA_D,mean,0.0564559906940674
ar,DEC_8_2023,60,ohio_575,P_EGA_D,std,0.0012647930539201
ar,DEC_8_2023,60,ohio_575,P_EGA_E,mean,0.0
ar,DEC_8_2023,60,ohio_575,P_EGA_E,std,0.0
ar,DEC_8_2023,60,ohio_575,RMSE,mean,37.75259395529313
ar,DEC_8_2023,60,ohio_575,RMSE,std,0.1466637296541271
ar,DEC_8_2023,60,ohio_575,R_EGA_A,mean,0.6314075222954634
ar,DEC_8_2023,60,ohio_575,R_EGA_A,std,0.0093529894645203
ar,DEC_8_2023,60,ohio_575,R_EGA_A+B,mean,0.8420317952694842
ar,DEC_8_2023,60,ohio_575,R_EGA_A+B,std,0.0064771191990139
ar,DEC_8_2023,60,ohio_575,R_EGA_B,mean,0.2106242729740209
ar,DEC_8_2023,60,ohio_575,R_EGA_B,std,0.0033210722148683
ar,DEC_8_2023,60,ohio_575,R_EGA_lC,mean,0.0317177200465296
ar,DEC_8_2023,60,ohio_575,R_EGA_lC,std,0.0024572283082985
ar,DEC_8_2023,60,ohio_575,R_EGA_lD,mean,0.0248933695230709
ar,DEC_8_2023,60,ohio_575,R_EGA_lD,std,0.0007518696948299
ar,DEC_8_2023,60,ohio_575,R_EGA_lE,mean,0.0197751066304769
ar,DEC_8_2023,60,ohio_575,R_EGA_lE,std,0.000813345365002
ar,DEC_8_2023,60,ohio_575,R_EGA_uC,mean,0.0355176424970919
ar,DEC_8_2023,60,ohio_575,R_EGA_uC,std,0.0035756934884524
ar,DEC_8_2023,60,ohio_575,R_EGA_uD,mean,0.0174486234974796
ar,DEC_8_2023,60,ohio_575,R_EGA_uD,std,0.0010404348867777
ar,DEC_8_2023,60,ohio_575,R_EGA_uE,mean,0.0286157425358666
ar,DEC_8_2023,60,ohio_575,R_EGA_uE,std,0.0008635539919084
ar,DEC_8_2023,60,ohio_575,TG,mean,5.0
ar,DEC_8_2023,60,ohio_575,TG,std,0.0
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP,mean,0.8160688665710186
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP,std,0.0051997475679828
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP_eu,mean,0.8378627968337732
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP_eu,std,0.0074441878520664
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP_hyper,mean,0.7925867507886435
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP_hyper,std,0.0025917471175323
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP_hypo,mean,0.0
ar,DEC_8_2023,60,ohio_588,CG_EGA_AP_hypo,std,0.0
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE,mean,0.1332855093256815
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE,std,0.0045629968131389
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE_eu,mean,0.1150395778364116
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE_eu,std,0.0064576455147865
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE_hyper,mean,0.1555205047318612
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE_hyper,std,0.0025137819322569
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE_hypo,mean,0.0
ar,DEC_8_2023,60,ohio_588,CG_EGA_BE_hypo,std,0.0
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP,mean,0.0506456241032998
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP,std,0.0006955064357842
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP_eu,mean,0.0470976253298153
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP_eu,std,0.0009872446930801
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP_hyper,mean,0.0518927444794952
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP_hyper,std,0.0005901667802482
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP_hypo,mean,1.0
ar,DEC_8_2023,60,ohio_588,CG_EGA_EP_hypo,std,0.0
ar,DEC_8_2023,60,ohio_588,MAPE,mean,14.754139872135914
ar,DEC_8_2023,60,ohio_588,MAPE,std,0.0690084237457838
ar,DEC_8_2023,60,ohio_588,MASE,mean,0.9038301162988712
ar,DEC_8_2023,60,ohio_588,MASE,std,0.0020040311423536
ar,DEC_8_2023,60,ohio_588,P_EGA_A,mean,0.7733859397417504
ar,DEC_8_2023,60,ohio_588,P_EGA_A,std,0.0029957837902182
ar,DEC_8_2023,60,ohio_588,P_EGA_A+B,mean,0.9910329985652796
ar,DEC_8_2023,60,ohio_588,P_EGA_A+B,std,0.0003929143167181
ar,DEC_8_2023,60,ohio_588,P_EGA_B,mean,0.2176470588235294
ar,DEC_8_2023,60,ohio_588,P_EGA_B,std,0.0032193408425131
ar,DEC_8_2023,60,ohio_588,P_EGA_C,mean,0.0
ar,DEC_8_2023,60,ohio_588,P_EGA_C,std,0.0
ar,DEC_8_2023,60,ohio_588,P_EGA_D,mean,0.0089670014347202
ar,DEC_8_2023,60,ohio_588,P_EGA_D,std,0.0003929143167181
ar,DEC_8_2023,60,ohio_588,P_EGA_E,mean,0.0
ar,DEC_8_2023,60,ohio_588,P_EGA_E,std,0.0
ar,DEC_8_2023,60,ohio_588,RMSE,mean,32.81462480433387
ar,DEC_8_2023,60,ohio_588,RMSE,std,0.0823344388954647
ar,DEC_8_2023,60,ohio_588,R_EGA_A,mean,0.5681492109038737
ar,DEC_8_2023,60,ohio_588,R_EGA_A,std,0.0072343197908055
ar,DEC_8_2023,60,ohio_588,R_EGA_A+B,mean,0.8219512195121952
ar,DEC_8_2023,60,ohio_588,R_EGA_A+B,std,0.0052548770650824
ar,DEC_8_2023,60,ohio_588,R_EGA_B,mean,0.2538020086083213
ar,DEC_8_2023,60,ohio_588,R_EGA_B,std,0.0029455473698203
ar,DEC_8_2023,60,ohio_588,R_EGA_lC,mean,0.0360832137733142
ar,DEC_8_2023,60,ohio_588,R_EGA_lC,std,0.0028387889436742
ar,DEC_8_2023,60,ohio_588,R_EGA_lD,mean,0.0307747489239598
ar,DEC_8_2023,60,ohio_588,R_EGA_lD,std,0.0005271498729088
ar,DEC_8_2023,60,ohio_588,R_EGA_lE,mean,0.0223098995695839
ar,DEC_8_2023,60,ohio_588,R_EGA_lE,std,0.0003514332486059
ar,DEC_8_2023,60,ohio_588,R_EGA_uC,mean,0.0544476327116212
ar,DEC_8_2023,60,ohio_588,R_EGA_uC,std,0.0026687338935062
ar,DEC_8_2023,60,ohio_588,R_EGA_uD,mean,0.0144906743185078
ar,DEC_8_2023,60,ohio_588,R_EGA_uD,std,0.0005368231544869
ar,DEC_8_2023,60,ohio_588,R_EGA_uE,mean,0.0199426111908177
ar,DEC_8_2023,60,ohio_588,R_EGA_uE,std,0.0004865373015154
ar,DEC_8_2023,60,ohio_588,TG,mean,5.0
ar,DEC_8_2023,60,ohio_588,TG,std,0.0
ar,DEC_8_2023,60,ohio_591,CG_EGA_AP,mean,0.7401088929219601
ar,DEC_8_2023,60,ohio_591,CG_EGA_AP,std,0.0095814771408472
ar,DEC_8_2023,60,ohio_591,CG_EGA_AP_eu,mean,0.7994609164420485
ar,DEC_8_2023,60,ohio_591,CG_EGA_AP_eu,std,0.0106241867653477
ar,DEC_8_2023,60,ohio_591,CG_EGA_AP_hyper,mean,0.7308707124010554
